avg,var
-0.691432226352529,0.0
0.040617477104586186,0.5358967683316502
0.39678753236704334,0.6109787287524236
0.3691625080822875,0.46052347246451786
0.2309526512098056,0.444826636118462
0.1148331970555732,0.4381075015974361
-0.01945494780747094,0.4837205507594928
-0.10472242380527155,0.47414927915580474
-0.057417647586292024,0.43936796074129275
-0.01967752779125561,0.4082500144464568
-0.03748952560266933,0.3743090494298442
-0.021547906629318894,0.3459121160144303
0.027065300495370623,0.3476624185890035
0.13589178761864104,0.47679104458447635
0.14572692563190143,0.44635919410186964
0.06257807572491716,0.5221677130833157
0.016357346312036343,0.5256336584942253
0.06357439224151837,0.5343324288250952
0.04022518405425087,0.5160230088267507
0.07043818952826933,0.5075655466811015
0.07073363682026336,0.4833975045259531
0.08229891752338463,0.46423376075644607
0.18446432157351159,0.6736806194657834
0.14856368793396804,0.6752542700562857
0.18292454430911192,0.6765801420740328
0.27366815427026686,0.8564178976368945
0.2815986899281159,0.8263339445342663
0.24351957836068494,0.8359725238634079
0.22119917594743777,0.8210954952983974
0.23701587472973523,0.8009805163058454
0.21062721958390465,0.7960332687468564
0.22044202230486548,0.7741434700245098
0.2498084874163058,0.7782810337339902
0.2019402670312521,0.8310055103482135
0.22303746492541288,0.8223956155723389
0.208736323076564,0.806709585953883
0.19397706926876243,0.7927487047980175
0.2270677015279575,0.8124015246796086
0.22455223725010173,0.7918111636547508
0.23994811469385277,0.781260173211639
0.24713473834516478,0.7642709494159692
0.2437496213821022,0.7465438417399205
0.2335915105646662,0.7335162200942255
0.24376905244006855,0.7212994383311654
0.25022010844093906,0.7071016713589663
0.25346626538265776,0.692204084964703
0.25240271874805426,0.6775283705225151
0.25176208979425724,0.6634324851930823
0.2864627300687544,0.7076914996218366
0.24376644501440858,0.7828633347440556
0.20752884913729397,0.8331712410261394
0.23674137735593867,0.8606706792114328
0.2527694335154236,0.8577903361734326
0.26229143133237826,0.8467107573965816
0.28080022340899546,0.8498150870963213
0.22828904138715517,0.9862981507370837
0.2074560964823897,0.9932993236390427
0.2182706634732544,0.9828399002058672
0.20839092538209888,0.9718429318480375
0.2200948096777146,0.9637274231992746
0.2193858795945396,0.947958767894663
0.19878123902129102,0.9585667343502932
0.21849324692741415,0.9674423112134518
0.21235413768276434,0.9547004108267595
0.21957803838471396,0.9433525356451596
0.22191398008315694,0.929413995943316
0.2234948667697692,0.9157070926368448
0.21509354614396548,0.9069698184760296
0.2426075003635923,0.9453025303755697
0.25689060085874665,0.9458746887361346
0.261389358819452,0.933969227644772
0.26461299199601007,0.9217352513872196
0.2721985776749655,0.9132517010209236
0.26022047211531235,0.9113841377522068
0.2753135188919503,0.9160895537629756
0.27636105687114343,0.9041180440313807
0.25390894129104774,0.9306876607974227
0.27304989485024284,0.9469667276532314
0.2687963312321375,0.9363910457193808
0.2981127517612675,0.9925829061465116
0.30747790635597444,0.9873452858407062
0.3308025507192389,1.0193716514804112
0.33837402760993784,1.0117909008271206
0.3538137998165559,1.0195318560161262
0.3728918875723565,1.0381111319155214
0.3856118649045709,1.0397928872253093
0.39349179820322405,1.0331812728394545
0.3918394541543398,1.0216781075116494
0.38417629454995783,1.0153662915445225
0.3785369533079851,1.0069148369589582
0.3740335285387229,0.9976751138693345
0.3722236746432495,0.9871288961255528
0.3745384520290726,0.9770075607997261
0.3557493201595689,0.9994457906505025
0.341911635252199,1.0069245718616469
0.3357309578230871,1.0000648477189475
0.344397539777197,0.9969654265409083
0.35306789262030636,0.9940842867306816
0.3670893212358607,1.0033098764304256
0.351263605440191,1.0180716524302074
0.3495768669188001,1.0082762437633674
0.3685620925748029,1.0347955006641454
0.3814106522704331,1.0415876620029916
0.3901491411901257,1.0394375984479514
0.4095804598972606,1.068806112005065
0.4325485854583117,1.1141141886144776
0.4197456347518023,1.1210769544379846
0.42077021127303094,1.1108089362713824
0.42697324570320627,1.1047736133024977
0.415434249405115,1.109243396294772
0.3997566538343561,1.1262867828611998
0.4016552206153392,1.1166307565675933
0.39696085215744387,1.1092172231208457
0.40727734072472915,1.1115138302879934
0.4163498505613018,1.111231882193072
0.4119866111546205,1.1038416506855542
0.4049578599958872,1.1001378944333626
0.41695487191878317,1.1076543024623031
0.412911083495815,1.100275845641429
0.41806623793284386,1.0942693787161681
0.4193353255893191,1.0854191001493152
0.430986118807538,1.0929468811754963
0.4486336313011089,1.1220561672337797
0.43425384297470343,1.138441059589846
0.4484159502981754,1.1542036263094784
0.4351330734474645,1.1670976322478208
0.43284221287270785,1.1585691404258063
0.4483229560966405,1.1799538021834268
0.4528286596562615,1.1734054481489298
0.46058911085621873,1.1721482261586103
0.450256661991677,1.1770792647157082
0.4721699138361459,1.2310669669970558
0.4746835319387252,1.2226448368155165
0.4828620228961504,1.222416687622712
0.4887627796818,1.2180274859020912
0.4819593504488509,1.2153200991061743
0.48957074392123084,1.214328079718091
0.5008816791085492,1.2230560047887598
0.49759853281589933,1.2157445495674246
0.4868112961337159,1.2232353219856622
0.4796592478612777,1.2217211453989412
0.48434329326043424,1.216211055024412
0.4896230878771543,1.211664507441308
0.5036003841121256,1.231187338419817
0.5103860505328043,1.2293269099615738
0.5159439295355417,1.225385915389385
0.5122634390066141,1.2190276743191886
0.5241605137014458,1.2315974376293368
0.5251137764119812,1.2234661720640787
0.5140388326212805,1.2335852335320945
0.5035715311039765,1.241850455057555
0.49919015180902315,1.2365790554377447
0.48830540800196426,1.2465054418464185
0.4914921312823769,1.2399649970712838
0.49838451754916213,1.239280991118018
0.5005579744390973,1.2320690890027182
0.5035429566763654,1.2256114937446758
0.49958566176675306,1.2203131077053981
0.5074067616768552,1.2223029799007037
0.504436377504283,1.2160664722354186
0.508933499982902,1.2117491220273673
0.5166427494867271,1.2138378261692149
0.5242255552272133,1.2157057970894238
0.519264474164822,1.2123047658884103
0.5243737480704567,1.2092386317711843
0.5121480790667894,1.226616113827167
0.5082228025258709,1.2218288012807086
0.5054333783897343,1.2158554189277755
0.5095419497476705,1.2114969084102356
0.5100636444587122,1.2044164519556109
0.5128157866003573,1.1986607095740722
0.516354576494321,1.1938331907594983
0.5261939242716499,1.20358421639623
0.5188951868796476,1.2058830469077986
0.5219509275533214,1.2006170205250193
0.5177830968588626,1.1968352251304928
0.5141230230345039,1.1924311649079091
0.509227244185377,1.1899745645651645
0.5073784548718351,1.1839350698726323
0.5026333759762573,1.1813879763146053
0.500740891471778,1.1755056404885469
0.5032375515203941,1.170175047651163
0.5159444026777258,1.1931671085565638
0.5198044976200732,1.1894092656381132
0.5284715030281062,1.1968015511890822
0.5291828092763531,1.1904607362142825
0.5388817820312405,1.2015916695056321
0.5382083489748045,1.195285031214311
0.5375109891200842,1.189052198214088
0.5385980165468995,1.18301735656024
0.5400282523464105,1.1772122075547282
0.5371362014241062,1.1726784100543197
0.5407645662364304,1.1691300421087862
0.547829687971813,1.1727373760039663
0.551728536476978,1.169672335993553
0.5566261370176989,1.1683819857495974
0.5515155344172236,1.167570291477725
0.5528268795181236,1.1620122381406068
0.5466128044274742,1.1638186970504947
0.5428202518159274,1.160861911172201
0.5453486701424053,1.1563650586250434
0.5534765627753951,1.1639190694962354
0.5624539661587679,1.1744654198654585
0.5563004483532995,1.1763949900553354
0.5660632032176304,1.190099999947091
0.5613276709793958,1.1889199949250968
0.5609431689200185,1.1832068754881213
0.5662550924082728,1.1833592028414572
0.5684684217682062,1.1787161530721881
0.5682333732006716,1.1731147658062213
0.5663164296037728,1.168326661464562
0.5608753581159757,1.1690623962816853
0.5663332936405812,1.1698891211910365
0.567932763994736,1.1649672686498296
0.5704387879424817,1.1608927696272133
0.5653749931289844,1.1610312999154626
0.5557060354106983,1.175874493826803
0.5581786458613182,1.1718072692599415
0.5590053399834534,1.1666055373868698
0.5607987538001242,1.162007161897006
0.5576220544606735,1.1589693230507145
0.5603746657556818,1.1554232285505013
0.5593657439813708,1.1504679374058782
0.5611647771750177,1.146053663884474
0.5565658801165781,1.145697659375511
0.5574062407839031,1.140787097067225
0.558848732544847,1.136231860088114
0.559266359850599,1.1312879786701497
0.5710983636479713,1.1582670160528665
0.5722831596164109,1.1535525293052948
0.57367572606828,1.1490048209164587
0.578821115552625,1.150167946540186
0.5830160368713228,1.1493141920718424
0.5834372739928259,1.1444439366464443
0.5751290393918236,1.1557262247993063
0.5798603078370979,1.156089531537764
0.5778414517126744,1.1521734007288256
0.5770858413767471,1.1474676504540842
0.5822217822368607,1.1489444680451306
0.5849799935135916,1.1459754467661292
0.5862936959843802,1.1416345573283972
0.5802849622610113,1.1456183354685812
0.5878060654178003,1.1545930689540018
0.588835697411515,1.1501187446631362
0.5792323996914478,1.167926874252482
0.5777505009391563,1.163717229890394
0.5818604166413741,1.1631611102428812
0.5722450102958787,1.1813075861554552
0.5694598259469055,1.178487177442866
0.5701534955837088,1.1738930419467855
0.573551493101832,1.172102774021127
0.5748556348084921,1.1678784697202695
0.5734216593611668,1.1637805332536426
0.5658857717106544,1.173566489608927
0.5718846326095954,1.1781047964305995
0.5772601812919018,1.1808714380966832
0.5757979387180546,1.1768239748545137
0.5746679212805006,1.1725908150468023
0.5698882711298304,1.1739574617177313
0.5770406869640282,1.1826919172478334
0.5734414636023615,1.181528676881575
0.5801793592380395,1.1888682264559882
0.5776949862499433,1.1859649075442742
0.5818308882249094,1.1859714114213558
0.5798199194921726,1.1825636623490994
0.5793328731846795,1.1781807960331505
0.5828695712477276,1.1770953239040418
0.5800604540405525,1.1748101114151905
0.5838841401761576,1.1743611018587832
0.5907993147122274,1.1828750991508414
0.5951261667332318,1.1835650914575984
0.5924675990186086,1.1811291724110597
0.5941865986628729,1.1776064409853764
0.5918535403588713,1.174794590225767
0.5914155711221133,1.1705751677700165
0.5973626324301603,1.1760600263994974
0.5942576503341321,1.17447521454647
0.5945469951197436,1.170273674111067
0.5935578887472648,1.1663511209468478
0.5947566495294715,1.1625865118773953
0.597009587366774,1.1598703974214388
0.6023530980701236,1.16378080479269
0.6018373225048423,1.1597435240194267
0.6027514595910552,1.155896408052918
0.600279395751746,1.1535761834762333
0.596801876730784,1.152989244801454
0.5956851221450915,1.1493285429433602
0.5976395646986408,1.1464341145504184
0.5994018484607774,1.1433616399888586
0.600310619185547,1.1396576884065968
0.5973444866359363,1.1382927422294402
0.5964803875039228,1.13461175960078
0.5959774954807142,1.1308132114298244
0.6005395908114172,1.1330650331348686
0.6001156999793718,1.1292769616480849
0.6034999237214864,1.1288404630269766
0.5989953630739915,1.1310458091087352
0.5968231324945121,1.1286517733235275
0.5956903491214008,1.1252594112835783
0.5963159117225704,1.1216255538211264
0.5993670118608084,1.1206919866936011
0.5975990362190482,1.1179219331742376
0.6001899354577631,1.116259675020912
0.601523730330114,1.1131268078499228
0.6009693571961815,1.1095706399483858
0.5984214059092214,1.1079246691124371
0.6030628063253448,1.1109078289025225
0.6094820847838264,1.1199515760319396
0.6073096607280793,1.1177807205681753
0.6078636340948067,1.1142698042340102
0.6080171006355576,1.1106942442406789
0.6110808041642111,1.110053459657061
0.6093951321696891,1.1073935078836525
0.609472982046986,1.1038686739356882
0.607037534035169,1.1022267907428014
0.6065238344978103,1.0988218557510505
0.6085608977235467,1.096666822749746
0.6148457040800603,1.1057393016699801
0.618760556468722,1.1071467242801787
0.6164066179746409,1.1054544781992226
0.6170340586770922,1.1021366729652708
0.6168038238254584,1.098730903862518
0.6193168899023982,1.0973628515537845
0.6239654188685378,1.1009555785327851
0.6197530993283952,1.1033169609408093
0.623318079810848,1.10406300598325
0.6277762439045697,1.1071659905456266
0.6319921112504687,1.109602431232267
0.6330528069158206,1.106598804162198
0.634488673578123,1.1039237780532747
0.6304334949820047,1.1060153371363521
0.6298359101804077,1.1028021682529314
0.6341332702456641,1.105621594802063
0.6371809140028056,1.1054042986189057
0.6407209702997675,1.1062902718222805
0.6379866823877067,1.1055023119307046
0.6388960689160409,1.1024997562163685
0.6375332205598889,1.0998638514694041
0.6346241919815483,1.099479722506502
0.634736381282405,1.0962502254196749
0.6398515748884269,1.1019315852876659
0.6449840378442586,1.1076922451220699
0.6453853633587311,1.1045179049285532
0.6429974437540584,1.1032629379585532
0.6460897239319385,1.103354470034555
0.6457203193865586,1.1002126628857707
0.6487269729977266,1.100169849420377
0.6489751323388929,1.0970298111284371
0.6503508903019408,1.0945451223046518
0.6482174551052932,1.0930063399893035
0.6514619144256528,1.09357664251121
0.6489309924060964,1.0927182444463392
0.6525125229411664,1.0941379564029794
0.652368127302661,1.0910545313008486
0.6530529096882837,1.088147138383074
0.650811853316667,1.0868734737472991
0.653821870003864,1.0870544415981669
0.6551392422620319,1.0846375393484742
0.6557657699814248,1.0817567931055834
0.6573949199511114,1.0797047456596538
0.6564502016035827,1.0770351711802373
0.6599284700733856,1.0784274408095709
0.6611455116983506,1.0759927572116994
0.6646734150036215,1.0775546680819028
0.6664718989737366,1.0757798377428522
0.6719877954259516,1.08394571505881
0.6710517985482771,1.0813128334968027
0.6717336604265899,1.0785451147787213
0.6707942317573719,1.07594699793944
0.6725042062012899,1.0741179937291208
0.6746684686144171,1.0729558887438886
0.6755663228539882,1.07037067748976
0.6766652308671167,1.0679502777700844
0.6808624931023118,1.0716659405750424
0.6848189911656761,1.0746627147036103
0.6829041279854772,1.0731795820603625
0.6831121118723262,1.0703492166129638
0.6827454054105876,1.067568301486966
0.6832745302217279,1.0648573283995266
0.6804573878383855,1.065062926640001
0.685928844977086,1.0736434863115076
0.6851024076201851,1.0710931237753671
0.6851090673980733,1.0682965529275399
0.6868151101995995,1.0666292835758562
0.6892712735306895,1.0661753894148829
0.6910421062487747,1.0646205786855174
0.6911839215995996,1.0618773841930342
0.6945193632979538,1.063446028113141
0.6914891859379398,1.0642748399316568
0.6863877033478261,1.071669703561782
0.6914755402664343,1.0790244332892032
0.6909450389452616,1.076381859714816
0.690742430333864,1.0736590662733623
0.687746867902381,1.0744605872149147
0.6861055281381256,1.0728018683409204
0.6896511329583115,1.0750584415624624
0.6908731436869997,1.0729418366377923
0.6911312612021691,1.070272452864096
0.6903544357097386,1.0678302419867705
0.68868411867454,1.0662738600220352
0.6907640033733764,1.065345191108805
0.6934317474587585,1.065548938953653
0.6926466101708536,1.0631527060269752
0.691983498856073,1.0606983457191115
0.689814568463788,1.059979858112894
0.6906181242906277,1.0576305795816034
0.6912029692192115,1.0551708483467095
0.6898327984353946,1.0533487340536043
0.6894118848563962,1.0508455939182892
0.6935994118038208,1.0554545270959237
0.6911367273049069,1.0553730853407999
0.6910336225022911,1.0528158693589384
0.6926797433404881,1.0513830804833135
0.6894837160687953,1.0530621336278811
0.6900631930215196,1.0506636530357434
0.6907193458605035,1.0483166919218718
