,chosen_arm,optimal,reward,cost
3405,0,0,-1,1
3406,0,0,-1,1
3407,1,0,-1,1
3408,1,1,-1,1
3409,2,1,-1,1
3410,0,0,-1,1
3411,1,0,-1,1
3412,2,1,-1,1
3413,2,0,-1,1
3414,1,0,-1,1
3415,1,0,-1,1
3416,2,0,-1,1
3417,0,0,-1,1
3418,0,0,-1,1
3419,2,0,-1,1
3420,1,0,-1,1
3421,1,1,-1,1
3422,0,0,-1,1
3423,2,1,-1,1
3424,1,1,-1,1
3425,2,0,0,0
3426,2,1,-1,1
3427,2,1,-1,1
3428,1,0,-1,1
3429,2,0,-1,1
3430,2,0,-1,1
3431,2,1,-1,1
3432,1,0,-1,1
3433,0,1,0,0
3434,0,0,-1,1
3435,0,0,-1,1
3436,2,0,0,0
3437,2,1,-1,1
3438,0,0,388,52
3439,1,0,-1,1
3440,0,0,-1,1
3441,2,0,-1,1
3442,2,0,0,0
3443,2,0,-1,1
3444,0,0,-1,1
3445,0,1,0,0
3446,1,0,0,0
3447,2,1,-1,1
3448,2,0,0,0
3449,0,1,0,0
3450,1,0,-1,1
3451,2,0,0,0
3452,0,0,-1,1
3453,2,0,0,0
3454,0,1,0,0
3455,0,0,188,32
3456,2,1,-1,1
3457,2,1,-1,1
3458,1,0,-1,1
3459,2,0,-1,1
3460,0,0,-1,1
3461,2,1,-1,1
3462,0,0,-1,1
3463,0,0,-1,1
3464,1,0,-1,1
3465,0,0,388,52
3466,1,1,-1,1
3467,2,1,-1,1
3468,0,0,-1,1
3469,2,0,0,0
3470,2,0,0,0
3471,0,0,-1,1
3472,1,1,-1,1
3473,2,1,-1,1
3474,2,1,-1,1
3475,2,0,-1,1
3476,2,0,-1,1
3477,1,0,-1,1
3478,1,0,0,0
3479,2,0,-1,1
3480,1,1,-1,1
3481,2,1,-1,1
3482,0,0,-1,1
3483,2,1,-1,1
3484,2,1,-1,1
3485,0,1,0,0
3486,2,0,0,0
3487,2,0,-1,1
3488,2,1,-1,1
3489,0,0,-1,1
3490,0,0,-1,1
3491,2,1,-1,1
3492,0,0,-1,1
3493,2,0,-1,1
3494,0,0,-1,1
3495,0,0,-1,1
3496,1,0,0,0
3497,1,1,-1,1
3498,2,1,-1,1
3499,0,0,-1,1
3500,0,0,-1,1
3501,0,0,-1,1
3502,2,1,-1,1
3503,0,0,-1,1
3504,2,1,-1,1
3505,0,0,-1,1
3506,0,0,-1,1
3507,2,1,-1,1
3508,1,0,-1,1
3509,2,1,-1,1
3510,2,1,-1,1
3511,2,1,-1,1
3512,2,0,-1,1
3513,0,0,-1,1
3514,2,1,-1,1
3515,2,0,-1,1
3516,0,0,388,52
3517,2,1,-1,1
3518,0,1,0,0
3519,0,1,0,0
3520,2,0,-1,1
3521,2,1,-1,1
3522,2,0,-1,1
3523,0,0,-1,1
3524,0,0,-1,1
3525,0,0,-1,1
3526,0,0,-1,1
3527,2,1,-1,1
3528,2,1,-1,1
3529,1,1,-1,1
3530,0,0,-1,1
3531,1,1,-1,1
3532,0,0,-1,1
3533,0,0,-1,1
3534,1,0,-1,1
3535,2,0,-1,1
3536,1,0,0,0
3537,2,0,-1,1
3538,0,0,-1,1
3539,0,1,0,0
3540,1,1,-1,1
3541,1,0,-1,1
3542,2,1,-1,1
3543,1,1,-1,1
3544,2,0,-1,1
3545,0,1,0,0
3546,1,0,-1,1
3547,2,0,-1,1
3548,0,0,-1,1
3549,0,0,-1,1
3550,0,0,-1,1
3551,1,0,0,0
3552,0,0,-1,1
3553,1,0,0,0
3554,2,0,-1,1
3555,0,0,-1,1
3556,2,1,-1,1
3557,0,0,-1,1
3558,0,1,0,0
3559,0,1,0,0
3560,2,0,-1,1
3561,2,0,-1,1
3562,1,0,0,0
3563,0,0,-1,1
3564,1,1,-1,1
3565,2,1,-1,1
3566,1,0,-1,1
3567,0,0,-1,1
3568,2,0,-1,1
3569,0,0,-1,1
3570,2,0,-1,1
3571,2,0,-1,1
3572,0,0,-1,1
3573,2,1,-1,1
3574,2,0,-1,1
3575,0,0,-1,1
3576,2,0,0,0
3577,0,0,-1,1
3578,1,0,-1,1
3579,2,1,-1,1
3580,2,1,-1,1
3581,1,0,-1,1
3582,2,1,-1,1
3583,1,0,0,0
3584,2,0,0,0
3585,0,0,-1,1
3586,1,1,-1,1
3587,2,0,-1,1
3588,2,1,-1,1
3589,0,1,0,0
3590,1,0,0,0
3591,0,0,-1,1
3592,1,0,-1,1
3593,1,0,-1,1
3594,0,0,-1,1
3595,1,0,-1,1
3596,0,0,-1,1
3597,0,0,-1,1
3598,2,0,0,0
3599,2,1,-1,1
3600,2,0,-1,1
3601,0,0,-1,1
3602,2,1,-1,1
3603,0,0,-1,1
3604,1,0,0,0
3605,1,1,-1,1
3606,1,0,0,0
3607,0,0,-1,1
3608,2,0,-1,1
3609,0,1,0,0
3610,2,1,-1,1
3611,0,0,-1,1
3612,2,1,-1,1
3613,0,0,-1,1
3614,0,0,-1,1
3615,1,1,-1,1
3616,0,0,-1,1
3617,1,0,-1,1
3618,2,1,-1,1
3619,0,0,-1,1
3620,2,0,0,0
3621,0,1,0,0
3622,2,1,-1,1
3623,2,1,-1,1
3624,1,0,-1,1
3625,1,1,-1,1
3626,0,1,0,0
3627,2,1,-1,1
3628,2,1,-1,1
3629,2,1,-1,1
3630,2,0,-1,1
3631,2,1,-1,1
3632,2,1,-1,1
3633,1,0,-1,1
3634,1,1,-1,1
3635,0,0,-1,1
3636,2,1,-1,1
3637,0,0,-1,1
3638,1,0,-1,1
3639,2,1,-1,1
3640,1,1,-1,1
3641,0,0,-1,1
3642,2,0,0,0
3643,0,1,0,0
3644,0,0,-1,1
3645,2,1,-1,1
3646,0,0,-1,1
3647,0,1,0,0
3648,1,0,-1,1
3649,2,1,-1,1
3650,2,0,0,0
3651,2,1,-1,1
3652,0,0,-1,1
3653,1,1,-1,1
3654,0,0,-1,1
3655,0,0,-1,1
3656,2,0,-1,1
3657,2,1,-1,1
3658,2,1,-1,1
3659,0,0,-1,1
3660,2,0,-1,1
3661,2,0,-1,1
3662,2,0,0,0
3663,2,0,-1,1
3664,0,1,0,0
3665,2,0,-1,1
3666,2,1,-1,1
3667,2,1,-1,1
3668,2,0,-1,1
3669,2,1,-1,1
3670,2,0,0,0
3671,0,0,-1,1
3672,2,0,0,0
3673,0,0,-1,1
3674,0,0,-1,1
3675,1,0,-1,1
3676,2,0,0,0
3677,0,0,-1,1
3678,0,0,-1,1
3679,0,0,-1,1
3680,2,1,-1,1
3681,2,1,-1,1
3682,0,0,-1,1
3683,2,1,-1,1
3684,2,1,-1,1
3685,1,0,-1,1
3686,2,1,-1,1
3687,2,1,-1,1
3688,2,0,-1,1
3689,2,0,-1,1
3690,2,1,-1,1
3691,0,0,-1,1
3692,1,0,-1,1
3693,1,1,-1,1
3694,2,0,0,0
3695,1,0,-1,1
3696,1,1,-1,1
3697,2,0,-1,1
3698,2,0,-1,1
3699,2,1,-1,1
3700,0,0,-1,1
3701,1,1,-1,1
3702,2,0,-1,1
3703,1,0,-1,1
3704,2,0,-1,1
3705,1,1,-1,1
3706,2,0,0,0
3707,1,0,-1,1
3708,0,0,-1,1
3709,2,0,-1,1
3710,2,1,-1,1
3711,0,0,-1,1
3712,1,0,-1,1
3713,2,1,-1,1
3714,0,0,-1,1
3715,2,1,-1,1
3716,2,1,-1,1
3717,2,1,-1,1
3718,2,1,-1,1
3719,2,1,-1,1
3720,0,0,-1,1
3721,2,1,-1,1
3722,2,1,-1,1
3723,1,0,-1,1
3724,2,0,-1,1
3725,0,0,-1,1
3726,1,0,-1,1
3727,1,0,-1,1
3728,2,1,-1,1
3729,2,0,0,0
3730,2,0,-1,1
3731,0,0,-1,1
3732,0,0,-1,1
3733,1,1,-1,1
3734,2,0,0,0
3735,0,0,-1,1
3736,2,1,-1,1
3737,2,1,-1,1
3738,2,0,0,0
3739,0,1,0,0
3740,0,0,-1,1
3741,1,1,-1,1
3742,0,0,-1,1
3743,0,0,-1,1
3744,1,1,-1,1
3745,0,0,-1,1
3746,2,1,-1,1
3747,0,0,-1,1
3748,0,1,0,0
3749,2,0,0,0
3750,2,0,-1,1
3751,2,0,0,0
3752,2,0,0,0
3753,0,0,-1,1
3754,2,1,-1,1
3755,0,0,-1,1
3756,2,0,0,0
3757,2,1,388,52
3758,0,0,-1,1
3759,2,1,-1,1
3760,2,0,-1,1
3761,2,1,-1,1
3762,2,0,-1,1
3763,2,1,-1,1
3764,0,0,-1,1
3765,2,1,-1,1
3766,2,1,-1,1
3767,0,0,-1,1
3768,2,1,-1,1
3769,0,1,0,0
3770,2,0,0,0
3771,0,0,-1,1
3772,1,1,-1,1
3773,0,0,-1,1
3774,2,0,0,0
3775,0,0,-1,1
3776,1,1,-1,1
3777,2,1,-1,1
3778,2,0,0,0
3779,0,0,-1,1
3780,2,0,0,0
3781,1,0,-1,1
3782,0,0,-1,1
3783,2,1,-1,1
3784,0,0,-1,1
3785,0,0,-1,1
3786,2,1,-1,1
3787,2,1,-1,1
3788,0,1,0,0
3789,2,0,-1,1
3790,2,0,-1,1
3791,2,0,0,0
3792,2,1,-1,1
3793,2,1,-1,1
3794,0,0,-1,1
3795,0,0,-1,1
3796,2,1,-1,1
3797,2,0,0,0
3798,2,1,-1,1
3799,1,0,-1,1
3800,2,0,-1,1
3801,2,0,-1,1
3802,0,0,-1,1
3803,1,1,-1,1
3804,2,0,-1,1
3805,2,1,-1,1
3806,1,0,-1,1
3807,2,0,0,0
3808,0,0,-1,1
3809,2,0,0,0
3810,2,0,-1,1
3811,0,0,-1,1
3812,0,0,-1,1
3813,2,1,-1,1
3814,0,0,-1,1
3815,2,1,-1,1
3816,1,0,-1,1
3817,2,0,-1,1
3818,2,0,0,0
3819,2,1,-1,1
3820,0,0,-1,1
3821,2,0,-1,1
3822,0,0,-1,1
3823,1,0,-1,1
3824,2,0,0,0
3825,0,1,0,0
3826,2,0,-1,1
3827,0,1,0,0
3828,0,0,-1,1
3829,2,0,0,0
3830,1,1,-1,1
3831,2,1,-1,1
3832,2,1,-1,1
3833,2,1,-1,1
3834,2,0,-1,1
3835,2,1,-1,1
3836,2,1,-1,1
3837,2,0,-1,1
3838,1,0,0,0
3839,2,0,-1,1
3840,0,0,-1,1
3841,1,0,-1,1
3842,2,0,0,0
3843,2,1,-1,1
3844,0,0,-1,1
3845,1,0,-1,1
3846,0,0,-1,1
3847,2,1,-1,1
3848,2,0,-1,1
3849,2,0,-1,1
3850,1,0,-1,1
3851,0,0,-1,1
3852,2,0,-1,1
3853,1,0,0,0
3854,2,1,-1,1
3855,0,0,-1,1
3856,2,0,-1,1
3857,0,1,0,0
3858,2,1,-1,1
3859,0,1,0,0
3860,0,1,0,0
3861,2,0,-1,1
3862,0,0,-1,1
3863,2,0,-1,1
3864,1,1,-1,1
3865,2,1,-1,1
3866,0,1,0,0
3867,0,0,-1,1
3868,2,0,-1,1
3869,1,1,-1,1
3870,2,0,-1,1
3871,2,1,-1,1
3872,0,0,-1,1
3873,1,0,-1,1
3874,0,0,-1,1
3875,2,0,-1,1
3876,2,0,0,0
3877,1,0,0,0
3878,1,1,-1,1
3879,0,0,-1,1
3880,1,1,-1,1
3881,2,1,-1,1
3882,2,0,0,0
3883,1,0,0,0
3884,0,0,-1,1
3885,1,1,-1,1
3886,0,0,-1,1
3887,0,0,-1,1
3888,2,1,-1,1
3889,0,0,-1,1
3890,2,0,0,0
3891,2,0,0,0
3892,2,0,-1,1
3893,0,0,-1,1
3894,0,0,-1,1
3895,1,0,0,0
3896,2,1,-1,1
3897,0,0,-1,1
3898,0,0,-1,1
3899,2,1,-1,1
3900,2,1,-1,1
3901,1,1,-1,1
3902,2,1,-1,1
3903,2,1,-1,1
3904,0,0,-1,1
3905,2,1,-1,1
3906,2,0,0,0
3907,0,0,-1,1
3908,2,0,-1,1
3909,1,0,0,0
3910,0,0,-1,1
3911,2,0,-1,1
3912,2,1,-1,1
3913,2,1,-1,1
3914,1,0,0,0
3915,2,0,-1,1
3916,0,0,-1,1
3917,1,1,-1,1
3918,2,1,-1,1
3919,2,1,-1,1
3920,1,0,-1,1
3921,2,0,0,0
3922,1,0,-1,1
3923,2,0,-1,1
3924,0,0,-1,1
3925,2,1,-1,1
3926,1,0,-1,1
3927,1,1,-1,1
3928,0,0,-1,1
3929,1,1,-1,1
3930,2,1,-1,1
3931,2,1,-1,1
3932,0,0,-1,1
3933,0,0,-1,1
3934,2,0,-1,1
3935,2,0,-1,1
3936,2,0,-1,1
3937,2,0,-1,1
3938,1,0,-1,1
3939,2,0,0,0
3940,0,0,-1,1
3941,2,1,-1,1
3942,0,0,-1,1
3943,1,0,-1,1
3944,2,1,-1,1
3945,1,0,-1,1
3946,1,0,0,0
3947,2,0,0,0
3948,1,1,-1,1
3949,2,1,-1,1
3950,1,0,-1,1
3951,1,0,0,0
3952,0,0,-1,1
3953,0,0,-1,1
3954,2,0,0,0
3955,1,0,0,0
3956,0,0,-1,1
3957,2,0,-1,1
3958,2,0,-1,1
3959,0,0,-1,1
3960,2,1,-1,1
3961,2,1,-1,1
3962,1,0,0,0
3963,2,1,-1,1
3964,0,0,-1,1
3965,2,1,-1,1
3966,1,0,-1,1
3967,2,1,-1,1
3968,0,0,-1,1
3969,2,1,-1,1
3970,2,0,-1,1
3971,2,1,-1,1
3972,2,0,-1,1
3973,1,0,-1,1
3974,2,1,-1,1
3975,2,1,-1,1
3976,1,0,-1,1
3977,2,1,-1,1
3978,2,1,-1,1
3979,1,0,-1,1
3980,1,1,-1,1
3981,2,0,-1,1
3982,2,0,-1,1
3983,2,0,-1,1
3984,2,1,-1,1
3985,2,0,-1,1
3986,2,1,-1,1
3987,0,0,-1,1
3988,1,0,-1,1
3989,0,1,0,0
3990,2,0,-1,1
3991,2,1,-1,1
3992,1,0,-1,1
3993,2,0,0,0
3994,2,1,-1,1
3995,2,0,-1,1
3996,0,0,-1,1
3997,0,0,-1,1
3998,2,0,0,0
3999,2,0,0,0
4000,1,0,0,0
4001,0,0,-1,1
4002,0,1,0,0
4003,0,0,-1,1
4004,2,1,-1,1
4005,0,1,0,0
4006,2,1,-1,1
4007,2,1,-1,1
4008,0,0,-1,1
4009,1,0,0,0
4010,1,0,-1,1
4011,1,1,-1,1
4012,1,0,-1,1
4013,1,0,-1,1
4014,2,1,-1,1
4015,2,0,-1,1
4016,0,0,-1,1
4017,0,0,-1,1
4018,2,0,0,0
4019,0,0,-1,1
4020,0,0,-1,1
4021,1,0,-1,1
4022,2,1,-1,1
4023,1,0,-1,1
4024,0,0,-1,1
4025,2,0,0,0
4026,0,0,-1,1
4027,0,0,-1,1
4028,2,0,0,0
4029,2,1,-1,1
4030,0,0,-1,1
4031,1,0,-1,1
4032,0,1,0,0
4033,0,0,-1,1
4034,2,1,-1,1
4035,0,0,-1,1
4036,2,0,-1,1
4037,2,0,-1,1
4038,0,1,0,0
4039,2,0,0,0
4040,2,0,-1,1
4041,0,0,-1,1
4042,2,1,-1,1
4043,0,0,-1,1
4044,1,1,-1,1
4045,1,0,0,0
4046,1,0,-1,1
4047,1,0,-1,1
4048,2,0,0,0
4049,0,0,-1,1
4050,2,0,0,0
4051,2,1,-1,1
4052,2,0,-1,1
4053,2,0,0,0
4054,2,0,-1,1
4055,2,1,-1,1
4056,0,1,0,0
4057,2,0,-1,1
4058,2,1,-1,1
4059,0,0,-1,1
4060,1,0,-1,1
4061,0,0,-1,1
4062,0,0,-1,1
4063,0,0,388,52
4064,2,0,-1,1
4065,2,1,-1,1
4066,0,0,-1,1
4067,2,0,0,0
4068,2,0,-1,1
4069,0,0,-1,1
4070,2,1,-1,1
4071,2,0,0,0
4072,0,1,0,0
4073,2,1,-1,1
4074,2,1,-1,1
4075,2,1,-1,1
4076,2,1,-1,1
4077,0,1,0,0
4078,1,0,0,0
4079,2,1,-1,1
4080,1,0,-1,1
4081,1,0,0,0
4082,1,0,0,0
4083,1,0,-1,1
4084,2,1,-1,1
4085,2,0,0,0
4086,2,1,-1,1
4087,2,1,-1,1
4088,2,0,0,0
4089,2,0,0,0
4090,2,0,-1,1
4091,2,1,-1,1
4092,2,1,-1,1
4093,1,1,-1,1
4094,2,1,-1,1
4095,0,1,0,0
4096,2,0,-1,1
4097,1,0,-1,1
4098,2,0,-1,1
4099,2,0,-1,1
4100,0,0,-1,1
4101,2,1,-1,1
4102,1,0,0,0
4103,0,1,0,0
4104,2,0,0,0
4105,2,0,0,0
4106,1,0,-1,1
4107,2,1,-1,1
4108,2,0,0,0
4109,2,1,-1,1
4110,0,0,-1,1
4111,2,0,0,0
4112,1,0,-1,1
4113,1,0,0,0
4114,2,1,-1,1
4115,0,0,-1,1
4116,0,0,-1,1
4117,1,0,-1,1
4118,2,0,0,0
4119,0,0,-1,1
4120,2,1,-1,1
4121,2,0,-1,1
4122,2,1,-1,1
4123,0,0,388,52
4124,0,0,-1,1
4125,0,0,-1,1
4126,0,0,-1,1
4127,2,0,0,0
4128,2,1,-1,1
4129,2,0,-1,1
4130,2,1,-1,1
4131,1,0,0,0
4132,2,0,-1,1
4133,2,1,-1,1
4134,2,0,0,0
4135,2,0,-1,1
4136,0,0,-1,1
4137,2,0,-1,1
4138,0,0,-1,1
4139,2,1,-1,1
4140,2,0,0,0
4141,1,0,-1,1
4142,2,0,-1,1
4143,0,1,0,0
4144,2,1,-1,1
4145,2,0,-1,1
4146,1,0,-1,1
4147,2,1,-1,1
4148,2,1,-1,1
4149,0,0,-1,1
4150,0,0,-1,1
4151,1,0,-1,1
4152,2,0,0,0
4153,0,0,-1,1
4154,0,0,-1,1
4155,2,0,-1,1
4156,2,1,-1,1
4157,0,0,-1,1
4158,2,1,-1,1
4159,2,0,0,0
4160,0,0,-1,1
4161,2,0,-1,1
4162,2,0,0,0
4163,0,0,-1,1
4164,0,0,-1,1
4165,2,0,-1,1
4166,2,1,-1,1
4167,2,1,-1,1
4168,0,0,-1,1
4169,0,0,-1,1
4170,0,1,0,0
4171,2,0,0,0
4172,2,0,0,0
4173,2,0,-1,1
4174,0,0,-1,1
4175,2,1,-1,1
4176,0,0,-1,1
4177,1,0,-1,1
4178,0,0,-1,1
4179,2,0,0,0
4180,0,1,0,0
4181,0,0,-1,1
4182,2,0,0,0
4183,2,0,-1,1
4184,2,1,-1,1
4185,0,0,-1,1
4186,0,0,-1,1
4187,2,1,-1,1
4188,0,0,-1,1
4189,2,1,-1,1
4190,0,0,-1,1
4191,0,0,-1,1
4192,2,1,-1,1
4193,1,0,-1,1
4194,0,1,0,0
4195,2,0,388,52
4196,2,1,-1,1
4197,0,0,-1,1
4198,2,1,-1,1
4199,2,0,-1,1
4200,0,0,-1,1
4201,2,1,-1,1
4202,0,0,-1,1
4203,0,0,-1,1
4204,2,1,-1,1
4205,2,0,0,0
4206,2,0,-1,1
4207,2,0,-1,1
4208,1,0,-1,1
4209,2,0,0,0
4210,2,1,-1,1
4211,1,0,-1,1
4212,0,0,-1,1
4213,2,0,-1,1
4214,2,0,-1,1
4215,1,1,-1,1
4216,0,0,-1,1
4217,2,0,0,0
4218,1,0,-1,1
4219,0,0,-1,1
4220,0,0,-1,1
4221,0,0,-1,1
4222,1,0,0,0
4223,2,1,-1,1
4224,2,0,-1,1
4225,0,0,-1,1
4226,2,1,-1,1
4227,1,1,-1,1
4228,2,1,-1,1
4229,2,1,-1,1
4230,0,0,-1,1
4231,2,1,-1,1
4232,2,0,-1,1
4233,1,0,0,0
4234,0,0,-1,1
4235,2,0,-1,1
4236,2,1,-1,1
4237,1,0,-1,1
4238,2,0,-1,1
4239,1,0,-1,1
4240,1,0,-1,1
4241,0,0,-1,1
4242,1,0,-1,1
4243,0,0,-1,1
4244,2,1,-1,1
4245,2,0,-1,1
4246,2,0,-1,1
4247,2,1,-1,1
4248,2,1,-1,1
4249,1,1,-1,1
4250,2,1,-1,1
4251,0,0,-1,1
4252,0,1,0,0
4253,2,0,0,0
4254,0,1,0,0
4255,0,0,-1,1
4256,0,0,-1,1
4257,0,0,-1,1
4258,0,0,-1,1
4259,2,0,0,0
4260,0,0,388,52
4261,2,1,-1,1
4262,0,0,-1,1
4263,2,0,-1,1
4264,2,0,0,0
4265,0,0,-1,1
4266,2,1,-1,1
4267,1,0,-1,1
4268,0,0,-1,1
4269,2,0,-1,1
4270,0,0,-1,1
4271,2,0,-1,1
4272,1,0,-1,1
4273,2,0,-1,1
4274,2,0,0,0
4275,2,0,-1,1
4276,1,1,-1,1
4277,2,0,-1,1
4278,2,1,-1,1
4279,2,1,-1,1
4280,2,0,-1,1
4281,2,1,-1,1
4282,2,0,389,51
4283,0,0,-1,1
4284,2,1,-1,1
4285,2,1,-1,1
4286,1,0,0,0
4287,0,0,-1,1
4288,2,0,-1,1
4289,2,1,-1,1
4290,0,0,-1,1
4291,0,0,-1,1
4292,2,1,-1,1
4293,0,1,0,0
4294,0,0,-1,1
4295,2,0,-1,1
4296,2,0,0,0
4297,2,0,-1,1
4298,0,0,-1,1
4299,2,1,-1,1
4300,0,0,-1,1
4301,2,1,-1,1
4302,2,0,-1,1
4303,0,0,-1,1
4304,0,0,-1,1
4305,2,1,-1,1
4306,2,1,-1,1
4307,1,0,-1,1
4308,0,0,-1,1
4309,2,1,-1,1
4310,2,0,0,0
4311,2,1,-1,1
4312,2,1,-1,1
4313,0,0,-1,1
4314,2,0,-1,1
4315,2,0,-1,1
4316,2,1,-1,1
4317,0,1,389,51
4318,2,0,0,0
4319,2,1,-1,1
4320,1,1,-1,1
4321,0,1,0,0
4322,2,1,-1,1
4323,0,0,-1,1
4324,0,0,-1,1
4325,2,1,-1,1
4326,0,0,-1,1
4327,0,1,0,0
4328,2,1,-1,1
4329,2,1,-1,1
4330,0,0,-1,1
4331,0,0,-1,1
4332,0,0,-1,1
4333,0,1,0,0
4334,0,0,-1,1
4335,0,0,-1,1
4336,0,0,-1,1
4337,2,1,-1,1
4338,0,0,-1,1
4339,2,1,-1,1
4340,2,1,388,52
4341,1,0,-1,1
4342,2,1,-1,1
4343,0,0,-1,1
4344,1,0,-1,1
4345,0,1,0,0
4346,2,0,-1,1
4347,1,0,-1,1
4348,1,0,-1,1
4349,2,0,-1,1
4350,2,0,0,0
4351,1,0,-1,1
4352,0,0,-1,1
4353,2,0,0,0
4354,1,0,-1,1
4355,0,0,-1,1
4356,0,0,-1,1
4357,0,1,0,0
4358,2,1,-1,1
4359,2,1,-1,1
4360,2,1,-1,1
4361,0,0,-1,1
4362,2,1,-1,1
4363,0,0,-1,1
4364,2,1,-1,1
4365,1,0,-1,1
4366,0,1,0,0
4367,2,1,-1,1
4368,2,0,-1,1
4369,0,0,-1,1
4370,0,0,-1,1
4371,2,0,-1,1
4372,1,0,-1,1
4373,2,1,-1,1
4374,2,0,0,0
4375,0,1,0,0
4376,2,1,-1,1
4377,0,0,-1,1
4378,1,0,-1,1
4379,2,1,-1,1
4380,2,1,-1,1
4381,1,0,0,0
4382,2,1,-1,1
4383,2,0,-1,1
4384,2,1,-1,1
4385,0,0,-1,1
4386,0,0,-1,1
4387,2,1,-1,1
4388,0,0,-1,1
4389,2,1,-1,1
4390,1,0,0,0
4391,0,0,-1,1
4392,2,1,-1,1
4393,2,0,-1,1
4394,1,0,-1,1
4395,0,0,-1,1
4396,0,0,-1,1
4397,2,0,-1,1
4398,1,0,-1,1
4399,2,0,-1,1
4400,2,0,-1,1
4401,2,1,-1,1
4402,1,0,-1,1
4403,1,1,-1,1
4404,0,0,-1,1
4405,0,0,-1,1
4406,2,1,-1,1
4407,0,0,-1,1
4408,2,1,-1,1
4409,2,0,-1,1
4410,1,0,-1,1
4411,0,0,-1,1
4412,2,0,-1,1
4413,2,1,-1,1
4414,1,0,0,0
4415,0,0,-1,1
4416,2,0,-1,1
4417,2,0,388,52
4418,0,1,0,0
4419,0,0,-1,1
4420,2,1,-1,1
4421,0,0,-1,1
4422,2,1,-1,1
4423,1,0,-1,1
4424,2,1,-1,1
4425,2,1,-1,1
4426,2,1,-1,1
4427,0,0,-1,1
4428,2,1,-1,1
4429,2,1,-1,1
4430,2,1,-1,1
4431,1,0,-1,1
4432,0,1,0,0
4433,1,0,-1,1
4434,1,0,0,0
4435,2,1,-1,1
4436,2,0,-1,1
4437,0,1,0,0
4438,1,0,-1,1
4439,0,0,-1,1
4440,1,1,-1,1
4441,2,0,-1,1
4442,2,1,-1,1
4443,2,1,-1,1
4444,2,0,-1,1
4445,1,1,-1,1
4446,1,1,-1,1
4447,0,0,-1,1
4448,2,0,-1,1
4449,2,0,-1,1
4450,2,1,-1,1
4451,0,0,-1,1
4452,1,0,-1,1
4453,0,0,-1,1
4454,1,0,-1,1
4455,0,0,-1,1
4456,1,0,-1,1
4457,1,0,-1,1
4458,2,1,-1,1
4459,1,0,-1,1
4460,2,0,0,0
4461,0,1,0,0
4462,2,0,-1,1
4463,1,0,-1,1
4464,1,1,-1,1
4465,2,1,388,52
4466,2,1,-1,1
4467,0,0,-1,1
4468,2,1,-1,1
4469,2,0,-1,1
4470,0,0,-1,1
4471,0,1,0,0
4472,2,0,-1,1
4473,2,1,-1,1
4474,0,0,-1,1
4475,1,0,-1,1
4476,2,1,-1,1
4477,2,1,-1,1
4478,0,1,0,0
4479,1,0,-1,1
4480,2,1,-1,1
4481,2,0,-1,1
4482,2,0,-1,1
4483,2,0,0,0
4484,2,1,-1,1
4485,1,0,-1,1
4486,0,1,0,0
4487,2,1,-1,1
4488,2,0,-1,1
4489,0,0,-1,1
4490,2,1,-1,1
4491,0,0,-1,1
4492,1,0,-1,1
4493,1,0,0,0
4494,2,0,0,0
4495,0,0,-1,1
4496,2,1,-1,1
4497,0,0,-1,1
4498,2,1,-1,1
4499,2,1,-1,1
4500,2,1,-1,1
4501,2,1,-1,1
4502,2,0,0,0
4503,0,1,0,0
4504,2,1,-1,1
4505,2,1,-1,1
4506,2,0,-1,1
4507,2,1,-1,1
4508,1,0,0,0
4509,2,0,-1,1
4510,2,1,-1,1
4511,2,1,-1,1
4512,0,0,-1,1
4513,0,0,-1,1
4514,2,0,0,0
4515,1,1,-1,1
4516,2,1,-1,1
4517,2,1,-1,1
4518,2,0,-1,1
4519,2,0,0,0
4520,2,1,-1,1
4521,2,0,-1,1
4522,2,1,-1,1
4523,2,0,-1,1
4524,0,0,-1,1
4525,1,0,-1,1
4526,0,0,-1,1
4527,2,0,-1,1
4528,2,1,-1,1
4529,1,1,-1,1
4530,0,0,-1,1
4531,2,0,-1,1
4532,1,0,-1,1
4533,2,0,-1,1
4534,2,0,0,0
4535,0,0,-1,1
4536,0,0,-1,1
4537,0,0,-1,1
4538,0,0,-1,1
4539,2,0,-1,1
4540,2,1,-1,1
4541,0,0,-1,1
4542,2,0,0,0
4543,0,1,0,0
4544,2,0,0,0
4545,2,1,-1,1
4546,2,0,-1,1
4547,2,0,-1,1
4548,0,0,-1,1
4549,0,1,0,0
4550,2,1,-1,1
4551,0,0,-1,1
4552,2,1,-1,1
4553,0,1,0,0
4554,2,1,-1,1
4555,1,0,-1,1
4556,2,1,-1,1
4557,1,1,-1,1
4558,2,1,388,52
4559,0,0,-1,1
4560,0,0,-1,1
4561,2,0,-1,1
4562,2,0,0,0
4563,0,0,-1,1
4564,2,1,-1,1
4565,2,0,0,0
4566,2,1,-1,1
4567,1,0,-1,1
4568,0,0,388,52
4569,2,0,-1,1
4570,2,0,0,0
4571,2,0,-1,1
4572,2,1,-1,1
4573,2,1,-1,1
4574,2,1,-1,1
4575,0,0,-1,1
4576,2,1,-1,1
4577,2,0,0,0
4578,2,1,-1,1
4579,0,0,-1,1
4580,2,1,-1,1
4581,2,0,0,0
4582,0,1,0,0
4583,1,0,-1,1
4584,2,0,-1,1
4585,2,1,-1,1
4586,2,1,-1,1
4587,0,0,-1,1
4588,0,0,-1,1
